forecast_initialization_time,valid_time,lead_day,latitude,longitude,region_id,region_name,variable,forecast_value,observation_value,ensemble_spread,pressure_tendency,cape,humidity,wind_shear,rapid_change_index,data_quality,model_identifier,ensemble_member,data_mode
2024-01-01 00:00:00+00:00,2024-01-06 00:00:00+00:00,5,23.2991,88.5694,WB,West Bengal,wind_speed,9.342261242106725,6.941809267040022,1.0046736653067765,-3.290411852713258,1022.3611939521006,57.73417797786773,9.822879480552286,0.5007572172089267,0.9690168515770348,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-07 00:00:00+00:00,6,23.2991,88.5694,WB,West Bengal,precipitation,8.966768099629792,6.7646471085850965,0.993462327871207,1.0591875744656454,665.4235071076379,44.40545292814289,7.774561059505981,0.29859271715936453,0.9873637352423374,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-07 00:00:00+00:00,6,23.2991,88.5694,WB,West Bengal,temperature_2m,26.446770499931446,26.55327089681185,0.993462327871207,1.0591875744656454,665.4235071076379,44.40545292814289,7.774561059505981,0.29859271715936453,0.9231294491720532,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-07 00:00:00+00:00,6,23.2991,88.5694,WB,West Bengal,wind_speed,5.206916850526347,5.338886172021805,0.993462327871207,1.0591875744656454,665.4235071076379,44.40545292814289,7.774561059505981,0.29859271715936453,0.9093177331415779,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,7,23.2991,88.5694,WB,West Bengal,precipitation,10.118460689245019,16.82237341429015,1.182024231891135,1.0016891772462246,954.0095756547448,51.13187859182736,7.744786887969603,0.5457197346800498,0.8938285004432683,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,7,23.2991,88.5694,WB,West Bengal,temperature_2m,26.27096901642784,26.40740653313445,1.182024231891135,1.0016891772462246,954.0095756547448,51.13187859182736,7.744786887969603,0.5457197346800498,0.9189760776561037,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,7,23.2991,88.5694,WB,West Bengal,wind_speed,7.090726586152614,6.925586378312345,1.182024231891135,1.0016891772462246,954.0095756547448,51.13187859182736,7.744786887969603,0.5457197346800498,0.917825233830804,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-09 00:00:00+00:00,8,23.2991,88.5694,WB,West Bengal,precipitation,20.87220529643276,14.67653065286306,1.2590966148761624,-3.554830512328158,442.48821177114337,57.72490604731918,6.764500226479764,0.3531999303258325,0.9620049684858589,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-09 00:00:00+00:00,8,23.2991,88.5694,WB,West Bengal,temperature_2m,26.077511369859458,26.607587230758895,1.2590966148761624,-3.554830512328158,442.48821177114337,57.72490604731918,6.764500226479764,0.3531999303258325,0.8859187186455441,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-09 00:00:00+00:00,8,23.2991,88.5694,WB,West Bengal,wind_speed,3.8328425883074613,4.442661881285891,1.2590966148761624,-3.554830512328158,442.48821177114337,57.72490604731918,6.764500226479764,0.3531999303258325,0.9712498768744213,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-10 00:00:00+00:00,9,23.2991,88.5694,WB,West Bengal,precipitation,30.11321267468007,12.118908803239862,1.4084258829933045,-3.5734035311799888,800.9267730575575,54.93480688479235,11.493871647067941,0.4517800326985895,0.9547080985399179,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-10 00:00:00+00:00,9,23.2991,88.5694,WB,West Bengal,temperature_2m,29.974562672834715,27.891750045647434,1.4084258829933045,-3.5734035311799888,800.9267730575575,54.93480688479235,11.493871647067941,0.4517800326985895,0.9148501541942708,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-10 00:00:00+00:00,9,23.2991,88.5694,WB,West Bengal,wind_speed,7.155473464457333,6.253548398114468,1.4084258829933045,-3.5734035311799888,800.9267730575575,54.93480688479235,11.493871647067941,0.4517800326985895,0.9608015586025642,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-11 00:00:00+00:00,10,23.2991,88.5694,WB,West Bengal,precipitation,16.377194765263305,14.242601927932283,1.4524057301314979,-3.101732761284116,802.9022266759143,47.3680391688148,9.745838771066799,0.4638331542752815,0.9882159592113265,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-11 00:00:00+00:00,10,23.2991,88.5694,WB,West Bengal,temperature_2m,26.502387886552597,26.86311790886674,1.4524057301314979,-3.101732761284116,802.9022266759143,47.3680391688148,9.745838771066799,0.4638331542752815,0.9573839831455171,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-11 00:00:00+00:00,10,23.2991,88.5694,WB,West Bengal,wind_speed,5.887134108500477,5.750174851301538,1.4524057301314979,-3.101732761284116,802.9022266759143,47.3680391688148,9.745838771066799,0.4638331542752815,0.9628486536764321,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-02 00:00:00+00:00,1,22.7077,88.4953,WB,West Bengal,precipitation,7.472376648488336,7.659702063989769,0.39468578969091506,-0.7579081202207316,350.34673515568056,50.67813645361476,4.456553139003149,0.18606304942380217,0.8929962805805132,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-02 00:00:00+00:00,1,22.7077,88.4953,WB,West Bengal,temperature_2m,25.86285802449203,26.479052213981436,0.39468578969091506,-0.7579081202207316,350.34673515568056,50.67813645361476,4.456553139003149,0.18606304942380217,0.8909155038059134,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-02 00:00:00+00:00,1,22.7077,88.4953,WB,West Bengal,wind_speed,4.17641001984312,3.7894078541037297,0.39468578969091506,-0.7579081202207316,350.34673515568056,50.67813645361476,4.456553139003149,0.18606304942380217,0.9822434849457466,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-03 00:00:00+00:00,2,22.7077,88.4953,WB,West Bengal,precipitation,6.137747935763886,11.774676498840375,0.6095850341540123,-0.3674450412428155,686.0302959318572,58.561929492697594,7.964486018562535,0.3316197800560864,0.9969342464429917,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-03 00:00:00+00:00,2,22.7077,88.4953,WB,West Bengal,temperature_2m,25.82897100303855,26.34551292856062,0.6095850341540123,-0.3674450412428155,686.0302959318572,58.561929492697594,7.964486018562535,0.3316197800560864,0.9443263698692096,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-03 00:00:00+00:00,2,22.7077,88.4953,WB,West Bengal,wind_speed,6.363363431283523,6.689114487826508,0.6095850341540123,-0.3674450412428155,686.0302959318572,58.561929492697594,7.964486018562535,0.3316197800560864,0.9656981761713752,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-04 00:00:00+00:00,3,22.7077,88.4953,WB,West Bengal,precipitation,0.0,2.8116661296648333,0.6229581715220864,-0.617994017881625,171.95919016695848,51.19638519192776,4.567922671074572,0.25908150347932746,0.8990900339718136,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-04 00:00:00+00:00,3,22.7077,88.4953,WB,West Bengal,temperature_2m,27.59407771874313,27.561272725419762,0.6229581715220864,-0.617994017881625,171.95919016695848,51.19638519192776,4.567922671074572,0.25908150347932746,0.8885690496328237,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-04 00:00:00+00:00,3,22.7077,88.4953,WB,West Bengal,wind_speed,3.903591875797625,3.7154358677095694,0.6229581715220864,-0.617994017881625,171.95919016695848,51.19638519192776,4.567922671074572,0.25908150347932746,0.9687138305354037,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-05 00:00:00+00:00,4,22.7077,88.4953,WB,West Bengal,precipitation,20.16413923173323,10.256234744034849,0.7056036887827264,-0.0973598144387644,434.06844496358326,38.228074222435254,6.479628227165722,0.28015261127498187,0.8984292414693679,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-05 00:00:00+00:00,4,22.7077,88.4953,WB,West Bengal,temperature_2m,27.62750452568234,27.006265268194053,0.7056036887827264,-0.0973598144387644,434.06844496358326,38.228074222435254,6.479628227165722,0.28015261127498187,0.9596023789530039,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-05 00:00:00+00:00,4,22.7077,88.4953,WB,West Bengal,wind_speed,6.112274636645599,5.36903599447291,0.7056036887827264,-0.0973598144387644,434.06844496358326,38.228074222435254,6.479628227165722,0.28015261127498187,0.8940861759086993,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-06 00:00:00+00:00,5,22.7077,88.4953,WB,West Bengal,precipitation,7.075060973692299,17.10434292494078,1.0143615926683285,-3.7301651587386546,705.2540639333847,57.890176320963334,11.769131093011973,0.4460264649714989,0.9629903775542663,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-06 00:00:00+00:00,5,22.7077,88.4953,WB,West Bengal,temperature_2m,25.98385488131453,26.776276526051944,1.0143615926683285,-3.7301651587386546,705.2540639333847,57.890176320963334,11.769131093011973,0.4460264649714989,0.9961153482936022,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-06 00:00:00+00:00,5,22.7077,88.4953,WB,West Bengal,wind_speed,6.161274116420026,5.389868943365289,1.0143615926683285,-3.7301651587386546,705.2540639333847,57.890176320963334,11.769131093011973,0.4460264649714989,0.9924948365582542,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-07 00:00:00+00:00,6,22.7077,88.4953,WB,West Bengal,precipitation,9.159871136909722,8.461706307120984,0.8503497073075731,-0.07364380023840372,476.66523042435097,48.83105483757124,5.039857708737694,0.13925197758583663,0.988003329688677,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-07 00:00:00+00:00,6,22.7077,88.4953,WB,West Bengal,temperature_2m,26.07277105414921,26.742331880796872,0.8503497073075731,-0.07364380023840372,476.66523042435097,48.83105483757124,5.039857708737694,0.13925197758583663,0.97596311795369,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-07 00:00:00+00:00,6,22.7077,88.4953,WB,West Bengal,wind_speed,5.071733133260313,5.315464852370083,0.8503497073075731,-0.07364380023840372,476.66523042435097,48.83105483757124,5.039857708737694,0.13925197758583663,0.9279452550852993,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,7,22.7077,88.4953,WB,West Bengal,precipitation,4.464132579083949,8.040761718208744,1.1289234507797217,-1.7168626689758857,683.0717122681739,38.27863431494103,10.250926602270445,0.3277919296385058,0.8813598254221712,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,7,22.7077,88.4953,WB,West Bengal,temperature_2m,26.328897872519946,25.956950063023754,1.1289234507797217,-1.7168626689758857,683.0717122681739,38.27863431494103,10.250926602270445,0.3277919296385058,0.9838984605767122,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,7,22.7077,88.4953,WB,West Bengal,wind_speed,4.2900003558791475,4.575019954432719,1.1289234507797217,-1.7168626689758857,683.0717122681739,38.27863431494103,10.250926602270445,0.3277919296385058,0.8832733420090428,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-09 00:00:00+00:00,8,22.7077,88.4953,WB,West Bengal,precipitation,0.0,4.140300748194814,1.06815894265976,0.030316804988033685,434.4904355243527,61.43295668422542,4.19677840173315,0.1861695133054202,0.880258933381538,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-09 00:00:00+00:00,8,22.7077,88.4953,WB,West Bengal,temperature_2m,27.13796753760326,26.44741592143153,1.06815894265976,0.030316804988033685,434.4904355243527,61.43295668422542,4.19677840173315,0.1861695133054202,0.9264869520210128,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-09 00:00:00+00:00,8,22.7077,88.4953,WB,West Bengal,wind_speed,7.2440106033839875,4.116917906018229,1.06815894265976,0.030316804988033685,434.4904355243527,61.43295668422542,4.19677840173315,0.1861695133054202,0.9948944414274137,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-10 00:00:00+00:00,9,22.7077,88.4953,WB,West Bengal,precipitation,5.49599957913791,5.991741396901886,1.1557769186054025,-1.2957422767882527,402.3788275283711,45.19296562216709,8.093559748225857,0.08772630373110496,0.8818857442870306,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-10 00:00:00+00:00,9,22.7077,88.4953,WB,West Bengal,temperature_2m,27.573717866594688,27.133189552095015,1.1557769186054025,-1.2957422767882527,402.3788275283711,45.19296562216709,8.093559748225857,0.08772630373110496,0.962517161886888,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-10 00:00:00+00:00,9,22.7077,88.4953,WB,West Bengal,wind_speed,4.763538546222735,4.834140649101737,1.1557769186054025,-1.2957422767882527,402.3788275283711,45.19296562216709,8.093559748225857,0.08772630373110496,0.8884724123504383,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-11 00:00:00+00:00,10,22.7077,88.4953,WB,West Bengal,precipitation,0.0,14.228409115555129,1.3674313300411631,-4.391497660780538,863.0299266016414,56.221835999481655,7.774804162221156,0.37166752466995373,0.8825432058088564,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-11 00:00:00+00:00,10,22.7077,88.4953,WB,West Bengal,temperature_2m,28.618290232279676,27.016064617830718,1.3674313300411631,-4.391497660780538,863.0299266016414,56.221835999481655,7.774804162221156,0.37166752466995373,0.9968764049343466,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-11 00:00:00+00:00,10,22.7077,88.4953,WB,West Bengal,wind_speed,2.6161348037528267,5.667438962343703,1.3674313300411631,-4.391497660780538,863.0299266016414,56.221835999481655,7.774804162221156,0.37166752466995373,0.916984972846099,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-02 00:00:00+00:00,1,23.0061,88.5118,WB,West Bengal,precipitation,8.903047224559048,9.488453730088223,0.3936402610252606,-2.5349321434655026,619.1542087242052,46.16546091284782,7.3746973543961944,0.2624804742134066,0.9657606825651421,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-02 00:00:00+00:00,1,23.0061,88.5118,WB,West Bengal,temperature_2m,26.67093284776628,26.86677245089009,0.3936402610252606,-2.5349321434655026,619.1542087242052,46.16546091284782,7.3746973543961944,0.2624804742134066,0.9014796888008222,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-02 00:00:00+00:00,1,23.0061,88.5118,WB,West Bengal,wind_speed,6.568746865721686,5.842251041039856,0.3936402610252606,-2.5349321434655026,619.1542087242052,46.16546091284782,7.3746973543961944,0.2624804742134066,0.9875534709230187,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-03 00:00:00+00:00,2,23.0061,88.5118,WB,West Bengal,precipitation,0.0,9.907059483323089,0.5186765130573681,-0.49394984976859146,540.1150458950414,54.01698553743485,3.6566365307942195,0.2278930989863562,0.9379296683894781,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-03 00:00:00+00:00,2,23.0061,88.5118,WB,West Bengal,temperature_2m,26.45072208265678,26.200194316381996,0.5186765130573681,-0.49394984976859146,540.1150458950414,54.01698553743485,3.6566365307942195,0.2278930989863562,0.981675380074273,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-03 00:00:00+00:00,2,23.0061,88.5118,WB,West Bengal,wind_speed,5.98992547117026,5.674918304253225,0.5186765130573681,-0.49394984976859146,540.1150458950414,54.01698553743485,3.6566365307942195,0.2278930989863562,0.9273546291140765,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-04 00:00:00+00:00,3,23.0061,88.5118,WB,West Bengal,precipitation,5.867192234675595,9.687961460228005,0.6640432330622705,-0.351701302249512,648.3259122043521,44.95622264697679,7.939517769989837,0.3583295444580779,0.9800286349560058,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-04 00:00:00+00:00,3,23.0061,88.5118,WB,West Bengal,temperature_2m,28.08271783756013,27.27377822372407,0.6640432330622705,-0.351701302249512,648.3259122043521,44.95622264697679,7.939517769989837,0.3583295444580779,0.902357354060942,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-04 00:00:00+00:00,3,23.0061,88.5118,WB,West Bengal,wind_speed,4.89460228627868,5.050684774516959,0.6640432330622705,-0.351701302249512,648.3259122043521,44.95622264697679,7.939517769989837,0.3583295444580779,0.9529689564737346,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-05 00:00:00+00:00,4,23.0061,88.5118,WB,West Bengal,precipitation,0.0,8.194066811462543,0.7832424990204134,-1.0129413333911579,436.4443150731727,52.53719651905353,5.422570612230535,0.34501499147526077,0.9176805060521743,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-05 00:00:00+00:00,4,23.0061,88.5118,WB,West Bengal,temperature_2m,27.08437782759222,27.962626115627288,0.7832424990204134,-1.0129413333911579,436.4443150731727,52.53719651905353,5.422570612230535,0.34501499147526077,0.9976623620650976,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-05 00:00:00+00:00,4,23.0061,88.5118,WB,West Bengal,wind_speed,4.515681250584946,4.599759144093514,0.7832424990204134,-1.0129413333911579,436.4443150731727,52.53719651905353,5.422570612230535,0.34501499147526077,0.9481614639717602,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-06 00:00:00+00:00,5,23.0061,88.5118,WB,West Bengal,precipitation,15.40780352598607,15.312858073547359,1.0352555528039684,-2.3170942601955558,843.3422642704052,41.96779804068382,9.381230609719625,0.5054818635784833,0.9781553369291305,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-06 00:00:00+00:00,5,23.0061,88.5118,WB,West Bengal,temperature_2m,27.41342519341269,27.666926680704947,1.0352555528039684,-2.3170942601955558,843.3422642704052,41.96779804068382,9.381230609719625,0.5054818635784833,0.9957286659740798,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-06 00:00:00+00:00,5,23.0061,88.5118,WB,West Bengal,wind_speed,5.926448700308259,6.150424869435661,1.0352555528039684,-2.3170942601955558,843.3422642704052,41.96779804068382,9.381230609719625,0.5054818635784833,0.9233779509843039,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-07 00:00:00+00:00,6,23.0061,88.5118,WB,West Bengal,precipitation,16.205243821279986,16.178180830583994,1.1088137541967487,-1.8276521280784142,1069.8991135967806,40.16626592571546,10.948473865303669,0.5703551422861246,0.9442390310297714,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-07 00:00:00+00:00,6,23.0061,88.5118,WB,West Bengal,temperature_2m,26.117672534009635,25.426202659175082,1.1088137541967487,-1.8276521280784142,1069.8991135967806,40.16626592571546,10.948473865303669,0.5703551422861246,0.9067310827550595,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-07 00:00:00+00:00,6,23.0061,88.5118,WB,West Bengal,wind_speed,7.328453657018164,6.290589179461809,1.1088137541967487,-1.8276521280784142,1069.8991135967806,40.16626592571546,10.948473865303669,0.5703551422861246,0.9199324008741507,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,7,23.0061,88.5118,WB,West Bengal,precipitation,18.376057653738137,10.886391467958228,1.2433731487262176,-1.1198750886478683,866.9164961580171,60.265465834291604,6.888748202359527,0.49787543950776825,0.990400019490549,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,7,23.0061,88.5118,WB,West Bengal,temperature_2m,25.598918911595106,25.59970446800828,1.2433731487262176,-1.1198750886478683,866.9164961580171,60.265465834291604,6.888748202359527,0.49787543950776825,0.9617284264423276,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,7,23.0061,88.5118,WB,West Bengal,wind_speed,7.100543951222692,5.629265557277702,1.2433731487262176,-1.1198750886478683,866.9164961580171,60.265465834291604,6.888748202359527,0.49787543950776825,0.8854708883451763,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-09 00:00:00+00:00,8,23.0061,88.5118,WB,West Bengal,precipitation,4.804344464956138,14.83527888286795,1.3278432919385468,-1.637264966931773,995.5709033149094,54.756518520609355,8.458828779318823,0.44634949726501594,0.9631401495666384,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-09 00:00:00+00:00,8,23.0061,88.5118,WB,West Bengal,temperature_2m,26.684691668472983,26.2906568843977,1.3278432919385468,-1.637264966931773,995.5709033149094,54.756518520609355,8.458828779318823,0.44634949726501594,0.9566853369726496,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-09 00:00:00+00:00,8,23.0061,88.5118,WB,West Bengal,wind_speed,6.84415081452499,5.687856176785705,1.3278432919385468,-1.637264966931773,995.5709033149094,54.756518520609355,8.458828779318823,0.44634949726501594,0.9413809229109511,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-10 00:00:00+00:00,9,23.0061,88.5118,WB,West Bengal,precipitation,8.980475501228614,11.673391886803163,1.3918582911114912,-1.6649663950725726,1020.3279043554036,54.559125993357206,12.23450356057369,0.54619322597653,0.8922394334955969,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-10 00:00:00+00:00,9,23.0061,88.5118,WB,West Bengal,temperature_2m,28.602556003194433,27.266315375841614,1.3918582911114912,-1.6649663950725726,1020.3279043554036,54.559125993357206,12.23450356057369,0.54619322597653,0.9623772996993745,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-10 00:00:00+00:00,9,23.0061,88.5118,WB,West Bengal,wind_speed,4.983207250240072,5.986822629097843,1.3918582911114912,-1.6649663950725726,1020.3279043554036,54.559125993357206,12.23450356057369,0.54619322597653,0.937634841773592,synthetic_nwp_v1,,synthetic
2024-01-01 00:00:00+00:00,2024-01-11 00:00:00+00:00,10,23.0061,88.5118,WB,West Bengal,precipitation,11.984196458198259,9.424282107374037,1.407142258839366,-0.6953905846720909,634.469431418778,54.79381860090414,5.680620725291531,0.3274184857820045,0.9911890082251195,synthetic_nwp_v1,,synthetic
